-1.18177 0.208378 1.6
-1.2 1.46958e-16 1.6
-1.18177 -0.208378 1.6
-1.12763 -0.410424 1.6
-1.03923 -0.6 1.6
-0.919253 -0.771345 1.6
-0.771345 -0.919253 1.6
-0.6 -1.03923 1.6
-0.410424 -1.12763 1.6
-0.208378 -1.18177 1.6
-2.20436e-16 -1.2 1.6
0.208378 -1.18177 1.6
0.410424 -1.12763 1.6
0.6 -1.03923 1.6
0.771345 -0.919253 1.6
0.919253 -0.771345 1.6
1.03923 -0.6 1.6
1.12763 -0.410424 1.6
1.18177 -0.208378 1.6
1.2 -2.93915e-16 1.6
1 0 2
0.984808 0.173648 2
0.939693 0.34202 2
0.866025 0.5 2
0.766044 0.642788 2
0.642788 0.766044 2
0.5 0.866025 2
0.34202 0.939693 2
0.173648 0.984808 2
6.12323e-17 1 2
-0.173648 0.984808 2
-0.34202 0.939693 2
-0.5 0.866025 2
-0.642788 0.766044 2
-0.766044 0.642788 2
-0.866025 0.5 2
-0.939693 0.34202 2
-0.984808 0.173648 2
-1 1.22465e-16 2
-0.984808 -0.173648 2
-0.939693 -0.34202 2
-0.866025 -0.5 2
-0.766044 -0.642788 2
-0.642788 -0.766044 2
-0.5 -0.866025 2
-0.34202 -0.939693 2
-0.173648 -0.984808 2
-1.83697e-16 -1 2
0.173648 -0.984808 2
0.34202 -0.939693 2
0.5 -0.866025 2
0.642788 -0.766044 2
0.766044 -0.642788 2
0.866025 -0.5 2
0.939693 -0.34202 2
0.984808 -0.173648 2
1 -2.44929e-16 2
0.8 0 2.4
0.787846 0.138919 2.4
0.751754 0.273616 2.4
0.69282 0.4 2.4
0.612836 0.51423 2.4
0.51423 0.612836 2.4
0.4 0.69282 2.4
0.273616 0.751754 2.4
0.138919 0.787846 2.4
4.89859e-17 0.8 2.4
-0.138919 0.787846 2.4
-0.273616 0.751754 2.4
-0.4 0.69282 2.4
-0.51423 0.612836 2.4
-0.612836 0.51423 2.4
-0.69282 0.4 2.4
-0.751754 0.273616 2.4
-0.787846 0.138919 2.4
-0.8 9.79717e-17 2.4
-0.787846 -0.138919 2.4
-0.751754 -0.273616 2.4
-0.69282 -0.4 2.4
-0.612836 -0.51423 2.4
-0.51423 -0.612836 2.4
-0.4 -0.69282 2.4
-0.273616 -0.751754 2.4
-0.138919 -0.787846 2.4
-1.46958e-16 -0.8 2.4
0.138919 -0.787846 2.4
0.273616 -0.751754 2.4
0.4 -0.69282 2.4
0.51423 -0.612836 2.4
0.612836 -0.51423 2.4
0.69282 -0.4 2.4
0.751754 -0.273616 2.4
0.787846 -0.138919 2.4
0.8 -1.95943e-16 2.4
0.6 0 2.8
0.590885 0.104189 2.8
0.563816 0.205212 2.8
0.519615 0.3 2.8
0.459627 0.385673 2.8
0.385673 0.459627 2.8
0.3 0.519615 2.8
0.205212 0.563816 2.8
0.104189 0.590885 2.8
3.67394e-17 0.6 2.8
-0.104189 0.590885 2.8
-0.205212 0.563816 2.8
-0.3 0.519615 2.8
-0.385673 0.459627 2.8
-0.459627 0.385673 2.8
-0.519615 0.3 2.8
-0.563816 0.205212 2.8
-0.590885 0.104189 2.8
-0.6 7.34788e-17 2.8
-0.590885 -0.104189 2.8
-0.563816 -0.205212 2.8
-0.519615 -0.3 2.8
-0.459627 -0.385673 2.8
-0.385673 -0.459627 2.8
-0.3 -0.519615 2.8
-0.205212 -0.563816 2.8
-0.104189 -0.590885 2.8
-1.10218e-16 -0.6 2.8
0.104189 -0.590885 2.8
0.205212 -0.563816 2.8
0.3 -0.519615 2.8
0.385673 -0.459627 2.8
0.459627 -0.385673 2.8
0.519615 -0.3 2.8
0.563816 -0.205212 2.8
0.590885 -0.104189 2.8
0.6 -1.46958e-16 2.8
0.4 0 3.2
0.393923 0.0694593 3.2
0.375877 0.136808 3.2
0.34641 0.2 3.2
0.306418 0.257115 3.2
0.257115 0.306418 3.2
0.2 0.34641 3.2
0.136808 0.375877 3.2
0.0694593 0.393923 3.2
2.44929e-17 0.4 3.2
-0.0694593 0.393923 3.2
-0.136808 0.375877 3.2
-0.2 0.34641 3.2
-0.257115 0.306418 3.2
-0.306418 0.257115 3.2
-0.34641 0.2 3.2
-0.375877 0.136808 3.2
-0.393923 0.0694593 3.2
-0.4 4.89859e-17 3.2
-0.393923 -0.0694593 3.2
-0.375877 -0.136808 3.2
-0.34641 -0.2 3.2
-0.306418 -0.257115 3.2
-0.257115 -0.306418 3.2
-0.2 -0.34641 3.2
-0.136808 -0.375877 3.2
-0.0694593 -0.393923 3.2
-7.34788e-17 -0.4 3.2
0.0694593 -0.393923 3.2
0.136808 -0.375877 3.2
0.2 -0.34641 3.2
0.257115 -0.306418 3.2
0.306418 -0.257115 3.2
0.34641 -0.2 3.2
0.375877 -0.136808 3.2
0.393923 -0.0694593 3.2
0.4 -9.79717e-17 3.2
0.2 0 3.6
0.196962 0.0347296 3.6
0.187939 0.068404 3.6
0.173205 0.1 3.6
0.153209 0.128558 3.6
0.128558 0.153209 3.6
0.1 0.173205 3.6
0.068404 0.187939 3.6
0.0347296 0.196962 3.6
1.22465e-17 0.2 3.6
-0.0347296 0.196962 3.6
-0.068404 0.187939 3.6
-0.1 0.173205 3.6
-0.128558 0.153209 3.6
-0.153209 0.128558 3.6
-0.173205 0.1 3.6
-0.187939 0.068404 3.6
-0.196962 0.0347296 3.6
-0.2 2.44929e-17 3.6
-0.196962 -0.0347296 3.6
-0.187939 -0.068404 3.6
-0.173205 -0.1 3.6
-0.153209 -0.128558 3.6
-0.128558 -0.153209 3.6
-0.1 -0.173205 3.6
-0.068404 -0.187939 3.6
-0.0347296 -0.196962 3.6
-3.67394e-17 -0.2 3.6
0.0347296 -0.196962 3.6
0.068404 -0.187939 3.6
0.1 -0.173205 3.6
0.128558 -0.153209 3.6
0.153209 -0.128558 3.6
0.173205 -0.1 3.6
0.187939 -0.068404 3.6
0.196962 -0.0347296 3.6
0.2 -4.89859e-17 3.6
0 0 4
0 0 4
0 0 4
0 0 4
0 0 4
0 0 4
0 0 4
0 0 4
0 0 4
0 0 4
0 0 4
0 0 4
0 0 4
0 0 4
0 0 4
0 0 4
0 0 4
0 0 4
0 0 4
0 0 4
0 0 4
0 0 4
0 0 4
0 0 4
0 0 4
0 0 4
0 0 4
0 0 4
0 0 4
0 0 4
0 0 4
0 0 4
0 0 4
0 0 4
0 0 4
0 0 4
0 0 4
2 0 0
0 0 4
1.96962 0.347296 0
0 0 4
1.87939 0.68404 0
0 0 4
1.73205 1 0
0 0 4
1.53209 1.28558 0
0 0 4
1.28558 1.53209 0
0 0 4
1 1.73205 0
0 0 4
0.68404 1.87939 0
0 0 4
0.347296 1.96962 0
0 0 4
1.22465e-16 2 0
0 0 4
-0.347296 1.96962 0
0 0 4
-0.68404 1.87939 0
0 0 4
-1 1.73205 0
0 0 4
-1.28558 1.53209 0
0 0 4
-1.53209 1.28558 0
0 0 4
-1.73205 1 0
0 0 4
-1.87939 0.68404 0
0 0 4
-1.96962 0.347296 0
0 0 4
-2 2.44929e-16 0
0 0 4
-1.96962 -0.347296 0
0 0 4
-1.87939 -0.68404 0
0 0 4
-1.73205 -1 0
0 0 4
-1.53209 -1.28558 0
0 0 4
-1.28558 -1.53209 0
0 0 4
-1 -1.73205 0
0 0 4
-0.68404 -1.87939 0
0 0 4
-0.347296 -1.96962 0
0 0 4
-3.67394e-16 -2 0
0 0 4
0.347296 -1.96962 0
0 0 4
0.68404 -1.87939 0
0 0 4
1 -1.73205 0
0 0 4
1.28558 -1.53209 0
0 0 4
1.53209 -1.28558 0
0 0 4
1.73205 -1 0
0 0 4
1.87939 -0.68404 0
0 0 4
1.96962 -0.347296 0
0 0 4
2 -4.89859e-16 0
0 0 4
